0	4	255215	1330618159	1335515162	1335522471	
1	source::/var/log/messages	254024	1330618159	1335259146	1335259879	
2	source::/home/bigjava/My Work/log/cek.log	  3	1333607932	1333608111	1335513510	
3	source::/home/bigjava/My Work/log/kaskus1.log	 90	1334542559	1334542632	1335513851	
4	source::/home/bigjava/Downloads/bigjava.com	  1098	1335443503	1335515162	1335522471	
