key,value,count,ncount,complete,min,max,sum,sumsq
,,18640,,,,,,
host,,18640,,1,,,,
,"linux-ahv8",18640,,1,,,,
linecount,,18640,18640,1,1,1,18640.000000,18640.000000
,1,18640,,1,,,,
source,,18640,,1,,,,
,"/var/log/messages",18640,,1,,,,
sourcetype,,18640,,1,,,,
,syslog,18640,,1,,,,
