"_sid","_root_sid","_search","_timestamp",now,"_startTime","_endTime","_search_et","_search_lt","_api_et","_api_lt","_rt_earliest","_rt_latest","_scan_count","_drop_count","_maxevents","_countMap","_columnOrder","_keySet","_remoteServers",label,"is_saved_search",realtime,"rt_backfill","read_raw","enable_event_stream","_tz","_rtoptions","field_rendering","_query_finished","_ppc.app","_ppc.user","_ppc.bs","_auth_token","_splunkd_port","_splunkd_protocol","_splunkd_uri","_bundle_version",msgType,msg,"internal_only"
"subsearch_scheduler__nobody__SplunkDeploymentMonitor_RE0gcXVpZXQgZm9yd2FyZGVycw_at_1335757500_0816ad708b300dc1_1335757519.1","scheduler__nobody__SplunkDeploymentMonitor_RE0gcXVpZXQgZm9yd2FyZGVycw_at_1335757500_0816ad708b300dc1",subsearch,"1335757519.148265000","1335757500.000000000","1335755700.000000000","1335757500.000000000","1335755700.000000000","1335757500.000000000","1335755700.000000000","1335757500.000000000","","",0,0,0,"duration.command.addinfo;4;duration.command.eval;25;duration.command.fields;6;duration.command.prestats;3;duration.command.search;8;duration.command.search.calcfields;1;duration.command.search.fieldalias;1;duration.command.search.filter;1;duration.command.search.index;5;duration.command.search.kv;2;duration.command.search.lookups;1;duration.command.search.rawdata;2;duration.command.search.tags;3;duration.command.search.typer;3;duration.command.stats;1;duration.dispatch.createProviderQueue;97;duration.dispatch.evaluate;107;duration.dispatch.evaluate.addinfo;1;duration.dispatch.evaluate.eval;14;duration.dispatch.evaluate.fields;1;duration.dispatch.evaluate.search;100;duration.dispatch.evaluate.stats;1;duration.dispatch.fetch;10;duration.dispatch.stream.local;8;in_ct.command.addinfo;0;in_ct.command.eval;0;in_ct.command.fields;0;in_ct.command.prestats;0;in_ct.command.search;0;in_ct.command.search.calcfields;1;in_ct.command.search.fieldalias;1;in_ct.command.search.lookups;1;in_ct.command.search.tags;0;in_ct.command.search.typer;0;in_ct.command.stats;0;invocations.command.addinfo;4;invocations.command.eval;25;invocations.command.fields;6;invocations.command.prestats;3;invocations.command.search;3;invocations.command.search.calcfields;1;invocations.command.search.fieldalias;1;invocations.command.search.filter;1;invocations.command.search.index;3;invocations.command.search.kv;1;invocations.command.search.lookups;1;invocations.command.search.rawdata;1;invocations.command.search.tags;3;invocations.command.search.typer;3;invocations.command.stats;1;invocations.dispatch.createProviderQueue;1;invocations.dispatch.evaluate;1;invocations.dispatch.evaluate.addinfo;1;invocations.dispatch.evaluate.eval;9;invocations.dispatch.evaluate.fields;1;invocations.dispatch.evaluate.search;1;invocations.dispatch.evaluate.stats;1;invocations.dispatch.fetch;4;invocations.dispatch.stream.local;3;out_ct.command.addinfo;0;out_ct.command.eval;0;out_ct.command.fields;0;out_ct.command.prestats;0;out_ct.command.search;0;out_ct.command.search.calcfields;1;out_ct.command.search.fieldalias;1;out_ct.command.search.lookups;1;out_ct.command.search.tags;0;out_ct.command.search.typer;0;out_ct.command.stats;0;prereport_events;0;","sourceHost guid sourceIp connectionType sourcePort build version os arch lastConnected1 lastReceived1 kb","earliest::-30m group::tcpin_connections index::_internal latest::now source::*metrics.log","","",0,0,0,1,0,"### SERIALIZED TIMEZONE FORMAT 1.0;C25200;Y25632 NW 4A 4D 54;Y26400 NW 4A 41 56 54;Y27000 NW 57 49 54;Y32400 NW 4A 53 54;Y28800 NW 57 49 54;Y25200 NW 57 49 54;@-1451719200 1;@-1172906400 2;@-876641400 3;@-766054800 2;@-683883000 4;@-620812800 2;@-189415800 5;$","","",1,SplunkDeploymentMonitor,"splunk-system-user","$SPLUNK_HOME/etc",8bb4ed8146d5ac3f321278478ad204d2,"","","",0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEBUG,"base lispy: [ AND connections index::_internal source::*metrics.log tcpin ]",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,"Your timerange was substituted based on your search string",0
