"_sid","_root_sid","_search","_timestamp",now,"_startTime","_endTime","_search_et","_search_lt","_api_et","_api_lt","_rt_earliest","_rt_latest","_scan_count","_drop_count","_maxevents","_countMap","_columnOrder","_keySet","_remoteServers",label,"is_saved_search",realtime,"rt_backfill","read_raw","enable_event_stream","_tz","_rtoptions","field_rendering","_query_finished","_ppc.app","_ppc.user","_ppc.bs","_auth_token","_splunkd_port","_splunkd_protocol","_splunkd_uri","_bundle_version","search_listeners",msgType,msg,"internal_only"
"scheduler__nobody__SplunkDeploymentMonitor_RE0gbWlzc2luZyBmb3J3YXJkZXJz_at_1335947400_bcc030f8dd07b796","","search `all_forwarders` | search status=""missing"" | sort - lastConnected | fields sourceHost sourceIp connectionType lastConnected status | rename sourceHost as ""Forwarder"" sourceIp as ""Source IP"" connectionType as ""Forwarder Type"" lastConnected as ""Last Connected"" status as ""Current Status""  | fieldformat ""Last Connected""=strftime('Last Connected', ""%D %H:%M:%S %p"")","1335947416.011708000","1335947400.000000000","1335859200.000000000","1335947400.000000000","1335859200.000000000","1335947400.000000000","1335859200.000000000","1335947400.000000000","","",0,0,0,"duration.command.addinfo;2;duration.command.eval;4;duration.command.fields;2;duration.command.join;1;duration.command.presort;1;duration.command.prestats;1;duration.command.rename;1;duration.command.search;2;duration.command.search.filter;1;duration.command.search.index;1;duration.command.search.tags;1;duration.command.search.typer;1;duration.command.sort;1;duration.command.stats;1;duration.dispatch.createProviderQueue;513;duration.dispatch.evaluate;1475;duration.dispatch.evaluate.addinfo;1;duration.dispatch.evaluate.eval;4;duration.dispatch.evaluate.fieldformat;1;duration.dispatch.evaluate.fields;1;duration.dispatch.evaluate.join;1083;duration.dispatch.evaluate.rename;1;duration.dispatch.evaluate.search;389;duration.dispatch.evaluate.sort;1;duration.dispatch.evaluate.stats;1;duration.dispatch.fetch;3;duration.dispatch.stream.local;1;in_ct.command.addinfo;0;in_ct.command.eval;0;in_ct.command.fields;0;in_ct.command.join;0;in_ct.command.presort;0;in_ct.command.prestats;0;in_ct.command.rename;0;in_ct.command.search;0;in_ct.command.search.tags;0;in_ct.command.search.typer;0;in_ct.command.sort;0;in_ct.command.stats;0;invocations.command.addinfo;2;invocations.command.eval;4;invocations.command.fields;2;invocations.command.join;1;invocations.command.presort;1;invocations.command.prestats;1;invocations.command.rename;1;invocations.command.search;2;invocations.command.search.filter;1;invocations.command.search.index;1;invocations.command.search.tags;1;invocations.command.search.typer;1;invocations.command.sort;1;invocations.command.stats;1;invocations.dispatch.createProviderQueue;1;invocations.dispatch.evaluate;1;invocations.dispatch.evaluate.addinfo;1;invocations.dispatch.evaluate.eval;4;invocations.dispatch.evaluate.fieldformat;1;invocations.dispatch.evaluate.fields;1;invocations.dispatch.evaluate.join;1;invocations.dispatch.evaluate.rename;1;invocations.dispatch.evaluate.search;2;invocations.dispatch.evaluate.sort;1;invocations.dispatch.evaluate.stats;1;invocations.dispatch.fetch;2;invocations.dispatch.stream.local;1;out_ct.command.addinfo;0;out_ct.command.eval;0;out_ct.command.fields;0;out_ct.command.join;0;out_ct.command.presort;0;out_ct.command.prestats;0;out_ct.command.rename;0;out_ct.command.search;0;out_ct.command.search.tags;0;out_ct.command.search.typer;0;out_ct.command.sort;0;out_ct.command.stats;0;prereport_events;0;","Forwarder ""Source IP"" ""Forwarder Type"" ""Last Connected"" ""Current Status"" _*","index::summary_forwarders status::missing","","DM missing forwarders",1,0,0,1,0,"### SERIALIZED TIMEZONE FORMAT 1.0;C25200;Y25632 NW 4A 4D 54;Y26400 NW 4A 41 56 54;Y27000 NW 57 49 54;Y32400 NW 4A 53 54;Y28800 NW 57 49 54;Y25200 NW 57 49 54;@-1451719200 1;@-1172906400 2;@-876641400 3;@-766054800 2;@-683883000 4;@-620812800 2;@-189415800 5;$","","Last Connected;eval:strftime('Last Connected', ""%D %H:%M:%S %p"");",1,SplunkDeploymentMonitor,"splunk-system-user","$SPLUNK_HOME/etc",66cec15f827d39c1507c23c079940d67,"","","",0,"onResults\;true\;POST\;/servicesNS/nobody/SplunkDeploymentMonitor/saved/searches/DM%20missing%20forwarders/notify\;;",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEBUG,"[subsearch]: base lispy: [ AND connections index::_internal source::*metrics.log tcpin ]",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEBUG,"base lispy: [ AND index::summary_forwarders ]",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEBUG,"search context: user=""splunk-system-user"", app=""SplunkDeploymentMonitor"", bs-pathname=""/opt/splunk/etc""",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,"[subsearch]: Your timerange was substituted based on your search string",0
