state,user,start,"run_time","disk_usage",count,"scan_count","drop_count","available_count",cursor,keywords,done,finalized,"status_buckets","max_time","max_count","reduce_freq","required_fields","relevant_fields","remote_timeline",resultcount,"result_preview_count","preview_enabled","num_previews",search,error,earliest,latest,"api_et","api_lt","search_et","search_lt",streaming,"events_search","events_streamed","events_sorted","report_search","events_fields_count",servers,"remote_search","events_istruncated","lookups_enabled","search_providers",pid,priority,realtimesearch,"column_order"
DONE,"splunk-system-user",1335947460,"0.417000",12288,0,0,0,0,0,"earliest::-169h@h group::tcpin_connections index::_internal latest::-168h@h source::*metrics.log",1,0,0,60,50000,10,"*","arch
build
connectionType
guid
os
sourceHost
version",0,0,0,0,0,subsearch,"","1335337200.000000000","1335340800.000000000","1335942000.000000000","1335947400.000000000","1335337200.000000000","1335340800.000000000",0,"search earliest=-169h@h latest=-168h@h index=""_internal"" source=""*metrics.log"" group=tcpin_connections  | eval sourceHost=if(isnull(hostname), sourceHost,hostname)  | eval connectionType=case(fwdType==""uf"",""universal forwarder"", fwdType==""lwf"", ""lightweight forwarder"",fwdType==""full"", ""heavy forwarder"", connectionType==""cooked"" or connectionType==""cookedSSL"",""Splunk forwarder"", connectionType==""raw"" or connectionType==""rawSSL"",""legacy forwarder"") | eval build=if(isnull(build),""n/a"",build)  | eval version=if(isnull(version),""pre 4.2"",version)  | eval guid=if(isnull(guid),sourceHost,guid)  | eval os=if(isnull(os),""n/a"",os) | eval arch=if(isnull(arch),""n/a"",arch)  | fields connectionType sourceIp sourceHost sourcePort destPort kb tcp_eps tcp_Kprocessed tcp_KBps splunk_server build version os arch guid",1,desc,"stats  avg(kb) as avg_kb_last_week by guid",0,"*","litsearch index=""_internal"" source=""*metrics.log"" group=tcpin_connections _time>=1335337200.000 _time<1335340800.000 | eval  sourceHost=if(isnull(hostname), sourceHost,hostname)  | eval  connectionType=case(fwdType==""uf"",""universal forwarder"", fwdType==""lwf"", ""lightweight forwarder"",fwdType==""full"", ""heavy forwarder"", connectionType==""cooked"" or connectionType==""cookedSSL"",""Splunk forwarder"", connectionType==""raw"" or connectionType==""rawSSL"",""legacy forwarder"") | eval  build=if(isnull(build),""n/a"",build)  | eval  version=if(isnull(version),""pre 4.2"",version)  | eval  guid=if(isnull(guid),sourceHost,guid)  | eval  os=if(isnull(os),""n/a"",os) | eval  arch=if(isnull(arch),""n/a"",arch)  | fields  connectionType sourceIp sourceHost sourcePort destPort kb tcp_eps tcp_Kprocessed tcp_KBps splunk_server build version os arch guid | addinfo  type=count label=prereport_events | fields  keepcolorder=t ""guid"" ""kb"" ""prestats_reserved_*"" ""psrsvd_*"" | prestats  avg(kb) as avg_kb_last_week by guid",1,1,"linux-ahv8.site-bigjava",16599,5,0,"guid
avg_kb_last_week"
